f,amplitude_1,amplitude_2,amplitude_3
25.7452844006359,3.54118679149529e-08,4.21519016555852e-07,3.92522510097545e-11
25.8203435388301,4.13300998064003e-08,4.22374164104437e-07,4.01741326344656e-11
25.8954026770244,3.44535300799364e-08,4.26544888953146e-07,3.10777501855951e-11
25.9704618152187,3.62490748723098e-08,4.13107600703151e-07,3.21916521999151e-11
26.0455209534129,5.47298902870198e-08,4.06656122135425e-07,3.60793072423753e-11
26.1205800916072,4.08233404415744e-08,4.38245087451875e-07,2.96007711836606e-11
26.1956392298015,3.15519775898193e-08,4.38775482123611e-07,2.87752424218496e-11
26.2706983679958,2.88474507303399e-08,4.25221639018469e-07,3.32814441675744e-11
26.34575750619,3.34954969742957e-08,4.19595013364014e-07,3.04263540056311e-11
26.4208166443843,3.25400736532114e-08,4.19475761521164e-07,2.75882443739579e-11
26.4958757825786,3.38398573359158e-08,4.1576704450151e-07,2.88206246779836e-11
26.5709349207729,3.36078609932519e-08,4.16348282257079e-07,2.75604069297597e-11
26.6459940589671,3.28673047562523e-08,4.13704468569447e-07,2.4699579632215e-11
26.7210531971614,3.83882134761084e-08,4.06633789109148e-07,2.36282390691048e-11
26.7961123353557,3.76042459011216e-08,4.07226512229609e-07,2.42966561471897e-11
26.87117147355,3.72931457533177e-08,4.07509337423443e-07,2.47571412308728e-11
26.9462306117442,3.52795082496585e-08,4.103958102338e-07,2.34081917537426e-11
27.0212897499385,3.5167680536369e-08,4.07657549058237e-07,2.35074138613298e-11
27.0963488881328,3.735692795017e-08,4.02387748196682e-07,2.66513522436746e-11
27.1714080263271,3.63735820136845e-08,4.05773115904999e-07,2.66540012681407e-11
27.2464671645213,3.5949580131032e-08,4.03045810738707e-07,2.48964573957696e-11
27.3215263027156,4.0662287142927e-08,3.907268540752e-07,2.87308967254739e-11
27.3965854409099,4.24401646945252e-08,4.00766568747791e-07,3.16853048302001e-11
27.4716445791041,3.00200818586871e-08,4.14832003680012e-07,3.1236940195231e-11
27.5467037172984,2.93983972543188e-08,4.10364128318023e-07,3.39258626179327e-11
27.6217628554927,3.38535664418792e-08,4.0125460210708e-07,3.55186800465052e-11
27.696821993687,3.22974960357605e-08,4.02796651798478e-07,3.24540535372576e-11
27.7718811318812,3.30601660645361e-08,3.99955508727343e-07,3.05951637439656e-11
27.8469402700755,3.44505663822044e-08,3.97044068828818e-07,2.95352803309743e-11
27.9219994082698,3.27566642629138e-08,3.99391402153831e-07,2.78433649675434e-11
27.9970585464641,3.33969234394564e-08,3.96071827833361e-07,2.93261828144826e-11
28.0721176846583,3.55772269842075e-08,3.92144393528554e-07,3.00067260225595e-11
28.1471768228526,3.31236807607022e-08,3.94367145305669e-07,2.77228783525081e-11
28.2222359610469,3.36476624368118e-08,3.92624614742622e-07,2.61130624436753e-11
28.2972950992412,3.38385352343035e-08,3.91376328007915e-07,2.42838895702272e-11
28.3723542374354,3.31921538272099e-08,3.91636629170075e-07,2.11141231634245e-11
28.4474133756297,3.38021672985716e-08,3.89075796093739e-07,1.9475352174127e-11
28.522472513824,3.32630876266589e-08,3.8922355898079e-07,1.92367804042547e-11
28.5975316520182,3.29666404833175e-08,3.88700735523167e-07,1.95844864315536e-11
28.6725907902125,3.4170034883738e-08,3.84400482921835e-07,2.12798906772199e-11
28.7476499284068,3.25341943086371e-08,3.86194509117402e-07,2.1694098566182e-11
28.8227090666011,3.21370858642586e-08,3.87069129379944e-07,2.07977599837335e-11
28.8977682047953,3.29134318791974e-08,3.84107001944273e-07,2.25681573033768e-11
28.9728273429896,3.19466069009736e-08,3.84364301000228e-07,2.34055675970639e-11
29.0478864811839,3.1749416185863e-08,3.84524367073927e-07,2.1615440208959e-11
29.1229456193782,3.27302574125748e-08,3.80427416317376e-07,2.43779422072822e-11
29.1980047575724,3.15124423263621e-08,3.81279724535031e-07,2.78556573587156e-11
29.2730638957667,3.15585550419611e-08,3.82175278029999e-07,2.66814943508093e-11
29.348123033961,3.21500502045319e-08,3.79536462757831e-07,2.63591030288799e-11
29.4231821721553,3.04363372815275e-08,3.8089603572266e-07,2.7063093466225e-11
29.4982413103495,3.12979800952094e-08,3.80546621245941e-07,2.39800674231673e-11
29.5733004485438,3.22097056348907e-08,3.75499916259032e-07,2.06784713578903e-11
29.6483595867381,3.07247078046037e-08,3.76333103803779e-07,1.96380502964439e-11
29.7234187249323,3.10859487170344e-08,3.77895180163547e-07,1.77198052386758e-11
29.7984778631266,3.15857019021032e-08,3.7335748627245e-07,1.58920895417361e-11
29.8735370013209,2.98334270790616e-08,3.74847257712015e-07,1.46921502515271e-11
29.9485961395152,2.94126029961575e-08,3.80376437048585e-07,1.29912170701008e-11
30.0236552777094,3.17175350535702e-08,3.765041113551e-07,1.15940420536694e-11
30.0987144159037,3.34702081179408e-08,3.67367582971768e-07,1.0354378307437e-11
30.173773554098,3.14050447010841e-08,3.66391726488197e-07,9.56657075640333e-12
30.2488326922923,3.12895131075315e-08,3.67383079054607e-07,1.03655201764688e-11
30.3238918304865,3.0621218080959e-08,3.68387604187316e-07,1.11502079567688e-11
30.3989509686808,3.07100951792698e-08,3.67269479242787e-07,1.15503708640096e-11
30.4740101068751,3.08208193882002e-08,3.65095640771516e-07,1.36506545783817e-11
30.5490692450694,2.96662512530193e-08,3.65742067552114e-07,1.54920863637626e-11
30.6241283832636,2.97117929081525e-08,3.65583135417129e-07,1.54003406280923e-11
30.6991875214579,2.98083876721135e-08,3.66205075264825e-07,1.61614918038747e-11
30.7742466596522,2.85806429322328e-08,3.67591606823353e-07,1.67443390319695e-11
30.8493057978465,3.05007929906746e-08,3.65229746626732e-07,1.55483747603429e-11
30.9243649360407,3.00339604816655e-08,3.60635935169744e-07,1.66168307829908e-11
30.999424074235,2.83045433695729e-08,3.64191981218919e-07,1.7834728441423e-11
31.0744832124293,3.01320927871799e-08,3.63609267039118e-07,1.63307288568696e-11
31.1495423506235,2.98208837790789e-08,3.58776869563834e-07,1.64875615027759e-11
31.2246014888178,2.64343484734739e-08,3.65202659594412e-07,1.72414769932739e-11
31.2996606270121,3.00504655328626e-08,3.69500095889375e-07,1.55673361859361e-11
31.3747197652064,3.16534800799087e-08,3.59387748050958e-07,1.48598311241454e-11
31.4497789034006,3.16863402261096e-08,3.53378738454615e-07,1.48268137147315e-11
31.5248380415949,2.94870272896775e-08,3.54370379116726e-07,1.30595929629929e-11
31.5998971797892,2.96623592099237e-08,3.547125059258e-07,1.16643560156136e-11
31.6749563179835,2.94408372029897e-08,3.54113575623427e-07,1.09992672439337e-11
31.7500154561777,2.91706149344962e-08,3.5382621914412e-07,9.71953229695595e-12
31.825074594372,2.92513440196659e-08,3.52122886104461e-07,8.52652973702812e-12
31.9001337325663,2.8182482451016e-08,3.51724730616475e-07,7.80437556228786e-12
31.9751928707606,2.82530607205045e-08,3.52895923320833e-07,7.82086042589984e-12
32.0502520089548,2.85653969905319e-08,3.54018405393678e-07,8.99279406205766e-12
32.1253111471491,2.86103324194531e-08,3.53093551151609e-07,9.96860537220085e-12
32.2003702853434,2.89492026339693e-08,3.50419609224435e-07,1.02724340589204e-11
32.2754294235377,2.83681315954265e-08,3.49602182357898e-07,1.17172840920792e-11
32.3504885617319,2.806782731342e-08,3.5071764108014e-07,1.32422721354404e-11
32.4255476999262,2.88065368525899e-08,3.48586876646625e-07,1.36194123314538e-11
32.5006068381205,2.81191865224315e-08,3.4718994231888e-07,1.51003474143333e-11
32.5756659763148,2.68903355718683e-08,3.51360034953842e-07,1.6400053903096e-11
32.650725114509,3.06204212493804e-08,3.53062577654616e-07,1.57335842931092e-11
32.7257842527033,3.01462139829278e-08,3.45642611176435e-07,1.59111577273117e-11
32.8008433908976,2.86490261515074e-08,3.43391930959788e-07,1.64799600467535e-11
32.8759025290918,2.88200761883136e-08,3.44445548388621e-07,1.55088504202634e-11
32.9509616672861,2.84847134550903e-08,3.42675467161322e-07,1.52838014329308e-11
33.0260208054804,2.79295363800115e-08,3.42649231652203e-07,1.52911633203266e-11
33.1010799436747,2.8538740502959e-08,3.42853191012355e-07,1.38994912146752e-11
33.1761390818689,2.82579663877309e-08,3.40587870328184e-07,1.28063260990188e-11
33.2511982200632,2.72363511383801e-08,3.40555588553773e-07,1.16903818721723e-11
33.3262573582575,2.83705231424639e-08,3.41305249460865e-07,9.57801604548e-12
33.4013164964518,2.80061534561111e-08,3.40161850939574e-07,7.94801729221824e-12
33.476375634646,2.78486742700578e-08,3.39479445323098e-07,6.94155604690301e-12
33.5514347728403,2.81487467850691e-08,3.38916671222107e-07,6.03908372785553e-12
33.6264939110346,2.7765707651965e-08,3.37899393815422e-07,6.02719366241959e-12
33.7015530492288,2.7752544911468e-08,3.37814132664156e-07,6.5887673340678e-12
33.7766121874231,2.80879634143158e-08,3.36944158412262e-07,6.94036561412217e-12
33.8516713256174,2.74947577281325e-08,3.35971827134618e-07,7.81029472826797e-12
33.9267304638117,2.77896232843145e-08,3.37091106824529e-07,9.0780927814854e-12
34.001789602006,2.81527942968888e-08,3.36439343098566e-07,9.62712038421494e-12
34.0768487402002,2.77930283127674e-08,3.34087802060552e-07,1.06674474570521e-11
34.1519078783945,2.77976024631063e-08,3.34199421612436e-07,1.2035740535348e-11
34.2269670165888,2.80375715547032e-08,3.33697921714607e-07,1.23184563722368e-11
34.302026154783,2.74901678107807e-08,3.32097825409069e-07,1.30482918181545e-11
34.3770852929773,2.77700197584527e-08,3.32548944091961e-07,1.37704913058409e-11
34.4521444311716,2.79661907673305e-08,3.3248777784394e-07,1.27079847529948e-11
34.5272035693659,2.75038302482242e-08,3.30806325638736e-07,1.19063827279934e-11
34.6022627075601,2.79237814916974e-08,3.31086397005338e-07,1.18691112012146e-11
34.6773218457544,2.75462761679333e-08,3.30181005982997e-07,1.08017991925808e-11
34.7523809839487,2.7025427949242e-08,3.28069303697878e-07,1.00000630924242e-11
34.827440122143,2.75844098072242e-08,3.29073867444759e-07,9.50616996735337e-12
34.9024992603372,2.75669330622204e-08,3.28915430874576e-07,8.16397098610493e-12
34.9775583985315,2.71356249128206e-08,3.26763009893512e-07,7.07071036467705e-12
35.0526175367258,2.76348286676306e-08,3.27647067859367e-07,6.14200347771932e-12
35.1276766749201,2.78478018051198e-08,3.27538337924038e-07,4.85073354361636e-12
35.2027358131143,2.62682487799521e-08,3.2412042100897e-07,3.94697428929509e-12
35.2777949513086,2.5640559108189e-08,3.22588102055215e-07,3.27772473720279e-12
35.3528540895029,2.72870259407458e-08,3.23777267204339e-07,2.89457661006565e-12
35.4279132276971,2.71936615845871e-08,3.24436676552191e-07,3.43917899253635e-12
35.5029723658914,2.75193678570746e-08,3.24471017572699e-07,4.62619840291142e-12
35.5780315040857,2.72933361928563e-08,3.23466880776539e-07,5.5212834262298e-12
35.65309064228,2.72031776101229e-08,3.22776670589231e-07,6.4593597593223e-12
35.7281497804742,2.78390985947464e-08,3.2344169563048e-07,7.56244825792304e-12
35.8032089186685,2.74874351079665e-08,3.23014981874094e-07,8.06541256258003e-12
35.8782680568628,2.71932776278783e-08,3.22224829552896e-07,8.91180367688892e-12
35.9533271950571,2.74710066098094e-08,3.21622119421117e-07,9.96732304082936e-12
36.0283863332513,2.60997103798786e-08,3.18913121717102e-07,1.01431211662382e-11
36.1034454714456,2.66844441942736e-08,3.18643034756249e-07,1.06390172947681e-11
36.1785046096399,2.76503195670132e-08,3.20342518142254e-07,1.11818978689169e-11
36.2535637478342,2.61484628284991e-08,3.18451217765367e-07,1.07369041017272e-11
36.3286228860284,2.66210532244523e-08,3.17253435080872e-07,1.06708235749971e-11
36.4036820242227,2.77223328231877e-08,3.19818717169062e-07,1.06042441380708e-11
36.478741162417,2.54864199348496e-08,3.17349682392949e-07,9.55762324674453e-12
36.5538003006113,2.44757089097299e-08,3.11833509706283e-07,8.82528416990655e-12
36.6288594388055,2.55335190879192e-08,3.1188246622523e-07,8.14601890536449e-12
36.7039185769998,2.73639834661881e-08,3.15266800823219e-07,6.83962945940243e-12
36.7789777151941,2.67000782187804e-08,3.15083572020479e-07,5.8511741324999e-12
36.8540368533883,2.67254548644346e-08,3.14595591121295e-07,4.8318420143896e-12
36.9290959915826,2.66259426010064e-08,3.1407367578505e-07,3.4960594172491e-12
37.0041551297769,2.65603355969313e-08,3.13396427095475e-07,2.69886564106448e-12
37.0792142679712,2.69789910606516e-08,3.13605931324423e-07,2.61920906362765e-12
37.1542734061654,2.65487684853556e-08,3.13479816249459e-07,3.0849766148882e-12
37.2293325443597,2.6096864180665e-08,3.12701923557797e-07,4.0429000807604e-12
37.304391682554,2.58369802731858e-08,3.11251953216956e-07,5.30789767422428e-12
37.3794508207483,2.57063528367977e-08,3.09845554772633e-07,6.04987787072857e-12
37.4545099589425,2.62058026057034e-08,3.10342013886792e-07,6.80330268896586e-12
37.5295690971368,2.60999941554465e-08,3.10633378321886e-07,8.00738176639933e-12
37.6046282353311,2.53414385023735e-08,3.08631080212531e-07,8.51468760391935e-12
37.6796873735253,2.59804972697134e-08,3.09093177860007e-07,8.86890257379614e-12
37.7547465117196,2.58311742862383e-08,3.10094897428436e-07,9.62448585285969e-12
37.8298056499139,2.40130251292979e-08,3.06037823334838e-07,9.73589401600105e-12
37.9048647881082,2.47259580007832e-08,3.03640323731241e-07,9.66517852605139e-12
37.9799239263024,2.59302854416414e-08,3.05613167078335e-07,9.76076860098249e-12
38.0549830644967,2.57053690878575e-08,3.06179151017448e-07,9.34368205550317e-12
38.130042202691,2.56088119878493e-08,3.05276055185578e-07,8.85781892677544e-12
38.2051013408853,2.5729505932022e-08,3.05428163461174e-07,8.18229967626117e-12
38.2801604790795,2.53066241132491e-08,3.04773850841119e-07,7.02254452102858e-12
38.3552196172738,2.53989640819157e-08,3.03821879899632e-07,6.17065435253624e-12
38.4302787554681,2.57105298654568e-08,3.04305964950256e-07,5.15662332800314e-12
38.5053378936624,2.49508130335326e-08,3.03808878435407e-07,3.68545262369614e-12
38.5803970318566,2.49872722940013e-08,3.02564849016461e-07,2.8142942215237e-12
38.6554561700509,2.50532659756699e-08,3.02127902770935e-07,2.08465271132807e-12
38.7305153082452,2.49140225840521e-08,3.01617902628955e-07,1.12961217701186e-12
38.8055744464395,2.49878804685662e-08,3.01229108433405e-07,1.06422302052489e-12
38.8806335846337,2.48514858441758e-08,3.00881347465749e-07,2.02170876360869e-12
38.955692722828,2.45955031553347e-08,3.00090387267387e-07,2.96028160606791e-12
39.0307518610223,2.48103159879306e-08,2.99943227873366e-07,3.82629595608245e-12
39.1058109992166,2.45067469602465e-08,2.99614563554265e-07,4.94675504457819e-12
39.1808701374108,2.42928747401134e-08,2.98218664558332e-07,5.72669607017023e-12
39.2559292756051,2.46041647319963e-08,2.97768723387263e-07,6.42792904589467e-12
39.3309884137994,2.45288543116773e-08,2.98068111263432e-07,7.34556291896065e-12
39.4060475519936,2.42231423739799e-08,2.97077836987023e-07,7.65244827335395e-12
39.4811066901879,2.45604416790758e-08,2.96659854097757e-07,7.74807241888656e-12
39.5561658283822,2.43025473234564e-08,2.96785938064683e-07,8.09426990864716e-12
39.6312249665765,2.40647698355333e-08,2.95541922324676e-07,7.99307381632758e-12
39.7062841047707,2.4309328099472e-08,2.95000111720833e-07,7.7645891878089e-12
39.781343242965,2.41156382527386e-08,2.9491799756344e-07,7.66467751953093e-12
39.8564023811593,2.40880516728893e-08,2.93920061972278e-07,7.3522834265675e-12
39.9314615193536,2.44659855283476e-08,2.93867293262358e-07,7.05302292368901e-12
40.0065206575478,2.40836285484061e-08,2.94116675880837e-07,6.41286921390095e-12
40.0815797957421,2.38325397570811e-08,2.92941071611479e-07,5.42078090759375e-12
40.1566389339364,2.41513460816498e-08,2.92335282844163e-07,4.74453550200439e-12
40.2316980721307,2.39578981287562e-08,2.92614819846024e-07,3.87318689937681e-12
40.3067572103249,2.36146054888259e-08,2.91337026917179e-07,2.72784637701596e-12
40.3818163485192,2.4331639217957e-08,2.90306426734987e-07,1.85911739102695e-12
40.4568754867135,2.46088530802444e-08,2.91408869779433e-07,8.57947891803609e-13
40.5319346249077,2.36771488850502e-08,2.91699053523098e-07,5.92493874338382e-13
40.606993763102,2.35036080892599e-08,2.90788535593175e-07,1.43470344246209e-12
40.6820529012963,2.32805886308122e-08,2.89680715413718e-07,2.57039741652379e-12
40.7571120394906,2.34290642902384e-08,2.88976645785502e-07,3.47278161156854e-12
40.8321711776848,2.34927123203905e-08,2.88829925701536e-07,4.16027514998015e-12
40.9072303158791,2.31710646312762e-08,2.88409209713928e-07,5.21840898837546e-12
40.9822894540734,2.33448577474357e-08,2.87567272644092e-07,5.96328245424938e-12
41.0573485922677,2.34566149474506e-08,2.86977442564631e-07,6.3840791125214e-12
41.1324077304619,2.33759227495905e-08,2.86277859735859e-07,7.00819065264917e-12
41.2074668686562,2.39594795812226e-08,2.85742930597343e-07,7.29078037825139e-12
41.2825260068505,2.37505415641405e-08,2.86450472862672e-07,7.34267148731248e-12
41.3575851450448,2.30588225226809e-08,2.86048285500728e-07,7.50622747983726e-12
41.432644283239,2.3665400288938e-08,2.84529753751053e-07,7.34137406860726e-12
41.5077034214333,2.35865463474481e-08,2.84877791702893e-07,7.0566008511421e-12
41.5827625596276,2.30901571173251e-08,2.84592231443184e-07,6.7653602759047e-12
41.6578216978219,2.3672923342767e-08,2.82723569443486e-07,6.18910488002381e-12
41.7328808360161,2.45170525668761e-08,2.82977758062287e-07,5.62554842177358e-12
41.8079399742104,2.3851760365389e-08,2.84542719604358e-07,4.95899197458648e-12
41.8829991124047,2.25723187503108e-08,2.84249570245736e-07,4.04197659124688e-12
41.9580582505989,2.29284216577073e-08,2.829381538506e-07,3.19736397449747e-12
42.0331173887932,2.29773885657392e-08,2.82296273876452e-07,2.23026049666215e-12
42.1081765269875,2.30206379773392e-08,2.81788717555944e-07,1.20887432914403e-12
42.1832356651818,2.30668270068234e-08,2.81382669962667e-07,3.45367849171637e-13
42.258294803376,2.28942822837701e-08,2.81058519096885e-07,7.27506264343316e-13
42.3333539415703,2.30940499053371e-08,2.80248055754974e-07,1.67340900346638e-12
42.4084130797646,2.33181307692799e-08,2.79378178698126e-07,2.37416022847551e-12
42.4834722179589,2.34345565294923e-08,2.79005978133867e-07,3.3509388054346e-12
42.5585313561531,2.34499077293892e-08,2.7913373805326e-07,4.17741714074209e-12
42.6335904943474,2.31107745797715e-08,2.79268569718607e-07,4.73343014631628e-12
42.7086496325417,2.30204253527119e-08,2.78402020902108e-07,5.4453494571637e-12
42.783708770736,2.34913087134933e-08,2.77770238578837e-07,5.90643753870083e-12
42.8587679089302,2.31137813175029e-08,2.77998419138526e-07,6.18070163347928e-12
42.9338270471245,2.30689582278232e-08,2.77143820781649e-07,6.57396848313156e-12
43.0088861853188,2.37139170861531e-08,2.75760253820974e-07,6.66562115627677e-12
43.0839453235131,2.36095238974246e-08,2.76608650038514e-07,6.63841640333709e-12
43.1590044617073,2.28193381231617e-08,2.77520298203141e-07,6.61197423534668e-12
43.2340635999016,2.26656672169435e-08,2.76539342653936e-07,6.22662585394333e-12
43.3091227380959,2.29067655455859e-08,2.75792058131455e-07,5.83689510997338e-12
43.3841818762901,2.28086648476448e-08,2.7551741951175e-07,5.45230202350576e-12
43.4592410144844,2.29562684062042e-08,2.74785175021248e-07,4.77434346884583e-12
43.5343001526787,2.29445943090028e-08,2.74624458338539e-07,4.18306284733365e-12
43.609359290873,2.27571927530239e-08,2.74361249746211e-07,3.57309003896268e-12
43.6844184290672,2.30016479374837e-08,2.7358724894998e-07,2.76291592159888e-12
43.7594775672615,2.30387336532541e-08,2.73245178545725e-07,1.99641248796278e-12
43.8345367054558,2.29175523046612e-08,2.73095059895167e-07,1.1345151725137e-12
43.9095958436501,2.28937101490305e-08,2.7274469148694e-07,6.27726988907831e-13
43.9846549818443,2.28445141977156e-08,2.7246165423304e-07,8.39411697080005e-13
44.0597141200386,2.28301282132355e-08,2.72037410452573e-07,1.61260791571581e-12
44.1347732582329,2.29221742160781e-08,2.71593049690888e-07,2.51539577099495e-12
44.2098323964272,2.27801577009539e-08,2.71456847437224e-07,3.13205376466633e-12
44.2848915346214,2.28040233577256e-08,2.70889286945556e-07,3.89400178237748e-12
44.3599506728157,2.28490292685527e-08,2.70428243757402e-07,4.5767122730259e-12
44.43500981101,2.2719078459997e-08,2.70629011034762e-07,4.97862554251675e-12
44.5100689492043,2.26236331241546e-08,2.7023489536841e-07,5.44463736555968e-12
44.5851280873985,2.27629898436728e-08,2.69652316483778e-07,5.75479818882919e-12
44.6601872255928,2.25709924965088e-08,2.69598769458303e-07,5.88630168319198e-12
44.7352463637871,2.25706996426854e-08,2.69151062162708e-07,6.05013065990381e-12
44.8103055019813,2.2656858532679e-08,2.68598518883634e-07,6.01405270732753e-12
44.8853646401756,2.255031149073e-08,2.6854882846088e-07,5.89485844897257e-12
44.9604237783699,2.24893467091449e-08,2.68243782609434e-07,5.72825478593844e-12
45.0354829165642,2.25134468179834e-08,2.678111198711e-07,5.30160526201032e-12
45.1105420547584,2.22941031324333e-08,2.67877508621631e-07,4.87792750550282e-12
45.1856011929527,2.23505054815939e-08,2.67372755253725e-07,4.41278190441288e-12
45.260660331147,2.24909297888839e-08,2.66638385022114e-07,3.76134175779828e-12
45.3357194693413,2.23319732039556e-08,2.66778371387425e-07,3.17291308204054e-12
45.4107786075355,2.22462876685668e-08,2.66438163317888e-07,2.47743264604174e-12
45.4858377457298,2.2423907551855e-08,2.65816122243249e-07,1.72429287569898e-12
45.5608968839241,2.21480472432749e-08,2.65986442289876e-07,1.18542669296715e-12
45.6359560221184,2.19270514201397e-08,2.65907802595896e-07,8.50708263318308e-13
45.7110151603126,2.22829212210303e-08,2.65105040617671e-07,1.30569710185323e-12
45.7860742985069,2.23034454960725e-08,2.64449496141621e-07,1.82755857262872e-12
45.8611334367012,2.23406123477614e-08,2.64074946369566e-07,2.4774502710259e-12
45.9361925748955,2.22192206540113e-08,2.63958133780534e-07,3.1742007699156e-12
46.0112517130897,2.20991195916868e-08,2.63849132911525e-07,3.65415874071865e-12
46.086310851284,2.21381299624191e-08,2.63375812160228e-07,4.22533829474612e-12
46.1613699894783,2.20297680770006e-08,2.63042773253197e-07,4.70532592321268e-12
46.2364291276725,2.194440373356e-08,2.63013976481554e-07,4.9681026168749e-12
46.3114882658668,2.19241841062708e-08,2.62864305942746e-07,5.29188070368227e-12
46.3865474040611,2.17237862644497e-08,2.62946702246838e-07,5.46318480876902e-12
46.4616065422554,2.16699235034886e-08,2.62658664631605e-07,5.47172910533085e-12
46.5366656804496,2.19484587026393e-08,2.61734820476968e-07,5.50193726108572e-12
46.6117248186439,2.17639892034857e-08,2.61525457192313e-07,5.34996268488408e-12
46.6867839568382,2.16550779118495e-08,2.61671975689458e-07,5.10338952017164e-12
46.7618430950325,2.17638982145796e-08,2.61021132108296e-07,4.83150426901e-12
46.8369022332267,2.1702414283508e-08,2.60653161008343e-07,4.39435846497419e-12
46.911961371421,2.13456681945318e-08,2.61286017446916e-07,3.94212288611841e-12
46.9870205096153,2.1444615067916e-08,2.61024818755744e-07,3.4218915226653e-12
47.0620796478096,2.19635389552089e-08,2.59591953742624e-07,2.82537569988776e-12
47.1371387860038,2.1743380431098e-08,2.59036480661745e-07,2.31550425650676e-12
47.2121979241981,2.16418421289759e-08,2.59072027080949e-07,1.71141672316634e-12
47.2872570623924,2.15862003203996e-08,2.58938412743205e-07,1.31553664914697e-12
47.3623162005866,2.15305501154757e-08,2.58769613958316e-07,1.28109686284004e-12
47.4373753387809,2.15110755629465e-08,2.58436599417922e-07,1.45861486868931e-12
47.5124344769752,2.14038118469815e-08,2.58134965613372e-07,2.00796962415158e-12
47.5874936151695,2.13196841646462e-08,2.58028137172654e-07,2.4754201376434e-12
47.6625527533637,2.12728752833369e-08,2.58016085569132e-07,3.00805467857401e-12
47.737611891558,2.12318612763322e-08,2.57935932202458e-07,3.57018499471649e-12
47.8126710297523,2.12900504317582e-08,2.574623068947e-07,3.9405927563561e-12
47.8877301679466,2.13533314050812e-08,2.56827348379003e-07,4.36801834905662e-12
47.9627893061408,2.11385132124519e-08,2.56878191997671e-07,4.72595161508093e-12
48.0378484443351,2.12156055984864e-08,2.56765716595286e-07,4.89437444663302e-12
48.1129075825294,2.12430725291831e-08,2.56076321955655e-07,5.07866718393877e-12
48.1879667207237,2.10750441379836e-08,2.5630653774474e-07,5.12259112595803e-12
48.2630258589179,2.09741383010196e-08,2.56580007674992e-07,5.01883421759152e-12
48.3380849971122,2.12527058754529e-08,2.55556436047713e-07,4.91831018421353e-12
48.4131441353065,2.13116880152723e-08,2.54790281564753e-07,4.68029648510761e-12
48.4882032735008,2.11220379849009e-08,2.54778545755549e-07,4.36563270597661e-12
48.563262411695,2.11095778118839e-08,2.5456848608239e-07,4.02757692548945e-12
48.6383215498893,2.105452855001e-08,2.54308464699187e-07,3.59005114801909e-12
48.7133806880836,2.10166719800409e-08,2.54226826720597e-07,3.15238806816556e-12
48.7884398262779,2.10396569330618e-08,2.53848785718156e-07,2.65312082791402e-12
48.8634989644721,2.09501041946857e-08,2.53536925815874e-07,2.15106135212022e-12
48.9385581026664,2.08886715314361e-08,2.53581495966007e-07,1.77579958267129e-12
49.0136172408607,2.09296616662252e-08,2.53386447348595e-07,1.44249644498195e-12
49.0886763790549,2.09324213108211e-08,2.53061541959484e-07,1.468564929276e-12
49.1637355172492,2.09035286164961e-08,2.52773621029059e-07,1.71184469394389e-12
49.2387946554435,2.08828591007849e-08,2.52460066102359e-07,2.10156073793145e-12
49.3138537936378,2.08288365789873e-08,2.52316813245488e-07,2.63704844804883e-12
49.388912931832,2.08478011951534e-08,2.52055025394133e-07,3.03176163819401e-12
49.4639720700263,2.08259105046912e-08,2.51710709253306e-07,3.45961411969282e-12
49.5390312082206,2.08101249205302e-08,2.51655269904291e-07,3.87080868696718e-12
49.6140903464149,2.07974895011486e-08,2.5145907522941e-07,4.10815643748354e-12
49.6891494846091,2.08067724777356e-08,2.50951976915284e-07,4.37789499620077e-12
49.7642086228034,2.07420999757216e-08,2.5077071789674e-07,4.5694332003883e-12
49.8392677609977,2.07567190078637e-08,2.50636341078395e-07,4.61084563845707e-12
49.9143268991919,2.07515557710833e-08,2.5021452744267e-07,4.67273976417951e-12
49.9893860373862,2.0707777262457e-08,2.50126413866191e-07,4.61899396987991e-12
50.0644451755805,2.07018541187253e-08,2.49975848233085e-07,4.4525922733382e-12
50.1395043137748,2.06942792123956e-08,2.49526504221488e-07,4.27884978874882e-12
50.214563451969,2.06592910854545e-08,2.49368282702999e-07,3.99187075722453e-12
50.2896225901633,2.06908677777667e-08,2.49084558276259e-07,3.66025035584008e-12
50.3646817283576,2.0643465158774e-08,2.48664238671834e-07,3.30022885838573e-12
50.4397408665519,2.05946719328958e-08,2.48630497092755e-07,2.87872319268697e-12
50.5148000047461,2.05929129989063e-08,2.48491090470883e-07,2.50988387014011e-12
50.5898591429404,2.06010852779917e-08,2.48056577955216e-07,2.12947471949843e-12
50.6649182811347,2.05372640369023e-08,2.47908824488634e-07,1.84384537009693e-12
50.739977419329,2.05681781960091e-08,2.47823798851633e-07,1.73004190004181e-12
50.8150365575232,2.05882395608211e-08,2.47279433081054e-07,1.71058071767807e-12
50.8900956957175,2.04613778686547e-08,2.46895376604478e-07,1.95064658946682e-12
50.9651548339118,2.04735576253662e-08,2.46979039015588e-07,2.22809506341399e-12
51.0402139721061,2.04448786189603e-08,2.46988883330022e-07,2.5579669415099e-12
51.1152731103003,2.0444902003577e-08,2.46788047507314e-07,2.97597492798313e-12
51.1903322484946,2.04591673548626e-08,2.46390612912729e-07,3.27399917076466e-12
51.2653913866889,2.04377693193997e-08,2.4610302325133e-07,3.59333403246215e-12
51.3404505248831,2.04467231468685e-08,2.45991905764161e-07,3.89919468241441e-12
