av1     ,       av2     ,       av3     ,       av4     ,       av5     ,       av6     ,       av7     ,       av8     ,       av9     ,       av10    
 -0.1303488268979599,        -0.1582837654844075,        -0.1510717042735521,         0.0574130498188956,         0.0884580822200724,         0.1930418884493902,         0.1698393103688196,        -0.0627601255870526,        -0.0663065379555084,         0.0000000000000000
 -0.1207066001138853,        -0.1627921107795658,        -0.1568052977611185,         0.0507307095064814,         0.0829189629293837,         0.1972900601414476,         0.1735105347803298,        -0.0627535904326193,        -0.0667546124845301,         0.0000000000000000
 -0.1099317626326273,        -0.1648555041848039,        -0.1601123883604261,         0.0423794366308291,         0.0764462829406950,         0.1997168576937547,         0.1757168123016279,        -0.0614523036676444,        -0.0667139438593001,         0.0000000000000000
 -0.0997960433404255,        -0.1637066955853732,        -0.1609125187792123,         0.0325901233473859,         0.0687885390901844,         0.2003566736272337,         0.1768216902286603,        -0.0592517113997441,        -0.0663687980716954,         0.0000000000000000
 -0.0909407685056602,        -0.1596399276363669,        -0.1594634811742612,         0.0219771404784191,         0.0594707674402824,         0.2001671985020279,         0.1777539398805961,        -0.0567838378142277,        -0.0660006580489430,         0.0000000000000000
 -0.0827237805256754,        -0.1539843143676765,        -0.1563026791249508,         0.0113247158995712,         0.0485181343228832,         0.2000259821759586,         0.1794825063208707,        -0.0541973363057656,        -0.0656198403035536,         0.0000000000000000
 -0.0747086249007899,        -0.1476865620000717,        -0.1523102815341625,         0.0011651977629175,         0.0366227534642837,         0.2000466146342802,         0.1821550660558115,        -0.0511221849604402,        -0.0649690518461361,         0.0000000000000000
 -0.0661084125924150,        -0.1414757160543289,        -0.1478565893794883,        -0.0088372318570394,         0.0239137590800663,         0.1993075373183447,         0.1848974020593543,        -0.0473364697592926,        -0.0637687856022534,         0.0000000000000000
 -0.0559340357166383,        -0.1358267702528095,        -0.1427543674576140,        -0.0195902754066517,         0.0099327068342840,         0.1965134950710850,         0.1862200477163233,        -0.0429238227420005,        -0.0618987001547463,         0.0000000000000000
 -0.0447481686272089,        -0.1297567568934332,        -0.1364380227639324,        -0.0312386141143942,        -0.0047871020001567,         0.1908162699714500,         0.1847553438508695,        -0.0378719995560475,        -0.0591046236645052,         0.0000000000000000
 -0.0340054943028232,        -0.1220676333642755,        -0.1282495896982470,        -0.0427553109528682,        -0.0187631013790470,         0.1821930540746428,         0.1801636075136685,        -0.0319383934578608,        -0.0551223534223612,         0.0000000000000000
 -0.0250921457084369,        -0.1127893317203308,        -0.1183269884982217,        -0.0527120137808637,        -0.0308419879195666,         0.1714435290639403,         0.1730824883063219,        -0.0251127753214082,        -0.0499649862626903,         0.0000000000000000
 -0.0190656999046649,        -0.1022053802839849,        -0.1073128014733688,        -0.0602510923027184,        -0.0403599202492747,         0.1595874276243362,         0.1643415224258651,        -0.0181960082128573,        -0.0440568995599490,         0.0000000000000000
 -0.0150875981407166,        -0.0908952186390341,        -0.0960570597873470,        -0.0655561192495812,        -0.0474407244933430,         0.1472925846373155,         0.1545104596567921,        -0.0124105173580168,        -0.0384361107582167,         0.0000000000000000
 -0.0106645446221644,        -0.0806397248660765,        -0.0862680476091827,        -0.0692301827178020,        -0.0530178325648984,         0.1349759142924826,         0.1439418608314768,        -0.0085052757754616,        -0.0341557631070667,         0.0000000000000000
 -0.0038939806691075,        -0.0733130739098631,        -0.0792616507316401,        -0.0718156021832308,        -0.0577236163183879,         0.1229841980058403,         0.1331212029812023,        -0.0065025676420321,        -0.0315749182099424,         0.0000000000000000
  0.0053508153864050,        -0.0696638310123908,        -0.0749595242034937,        -0.0736475159170076,        -0.0616703971859241,         0.1116773892669739,         0.1224751195848021,        -0.0062036660353850,        -0.0305341971586289,         0.0000000000000000
  0.0153654983276041,        -0.0687088865429622,        -0.0730337529383206,        -0.0743972902044884,        -0.0644267026596532,         0.1014240804007634,         0.1122199106961629,        -0.0077413029957775,        -0.0310206417682807,         0.0000000000000000
  0.0239873629758788,        -0.0677756763930196,        -0.0723445694232630,        -0.0737091475425846,        -0.0651804594125253,         0.0923345194489814,         0.1025879479880942,        -0.0113785942157922,        -0.0333366473688907,         0.0000000000000000
  0.0304918030907746,        -0.0646024755656660,        -0.0706957966919217,        -0.0722723607097475,        -0.0642365796374544,         0.0846197142832294,         0.0937388555130471,        -0.0170328421785951,        -0.0374293815498215,         0.0000000000000000
  0.0354612780267339,        -0.0586338936736767,        -0.0669867965938540,        -0.0713637516916008,        -0.0629654739512595,         0.0786511971739962,         0.0859102334487937,        -0.0241282382843484,        -0.0425913291888858,         0.0000000000000000
  0.0398140241714764,        -0.0509467337755473,        -0.0617946018486671,        -0.0721359012202959,        -0.0624433972570785,         0.0742104537153856,         0.0792313017912819,        -0.0320118162448371,        -0.0481036178167073,         0.0000000000000000
  0.0443651254381204,        -0.0441640579106567,        -0.0567038203834214,        -0.0749733636649957,        -0.0634340303156636,         0.0710841428059723,         0.0736331644707450,        -0.0402624527259921,        -0.0538326245065044,         0.0000000000000000
  0.0490996927569521,        -0.0403316892069705,        -0.0536515243801156,        -0.0785359270499059,        -0.0656476484321811,         0.0692570908025075,         0.0693899148373999,        -0.0486605038251444,        -0.0599935392929578,         0.0000000000000000
  0.0530094497444202,        -0.0387289230225970,        -0.0530789911787029,        -0.0808145408282631,        -0.0672336429892701,         0.0681255638658271,         0.0664116797664187,        -0.0567703950374399,        -0.0666119778724526,         0.0000000000000000
  0.0550061433161813,        -0.0369642275278928,        -0.0531348376454762,        -0.0808850542238329,        -0.0669475837766222,         0.0668609450840720,         0.0640046457300674,        -0.0637390279056353,        -0.0730829542067498,         0.0000000000000000
  0.0552175566728818,        -0.0332623842061636,        -0.0515019710791827,        -0.0791133929512738,        -0.0651366697081741,         0.0647271988545363,         0.0616679210438794,        -0.0691381183499740,        -0.0786465109844094,         0.0000000000000000
  0.0548493533918865,        -0.0275399983913776,        -0.0471771557856079,        -0.0773202947622479,        -0.0631281477192455,         0.0610367887477406,         0.0587189338501057,        -0.0729058656395685,        -0.0830957655235372,         0.0000000000000000
  0.0546054853183173,        -0.0212823346033303,        -0.0408785726603851,        -0.0776854956285874,        -0.0630238664800882,         0.0561561408810820,         0.0545508857661587,        -0.0746979886142960,        -0.0861860063974622,         0.0000000000000000
  0.0547047707391579,        -0.0163662273838016,        -0.0345505995774383,        -0.0803144861919208,        -0.0659305101938870,         0.0514631950903170,         0.0500494036071060,        -0.0745710048350789,        -0.0875601855485368,         0.0000000000000000
  0.0551953518045184,        -0.0137427585402597,        -0.0299633458466493,        -0.0831874566859117,        -0.0706157981197554,         0.0478777070333302,         0.0466794944366113,        -0.0728849913286876,        -0.0872865636108348,         0.0000000000000000
  0.0551935010878989,        -0.0125197075125005,        -0.0272975343449727,        -0.0842871317372801,        -0.0747559565944350,         0.0456802867260495,         0.0450192659827819,        -0.0698166280294058,        -0.0853087477114084,         0.0000000000000000
  0.0538017478665684,        -0.0106277082129613,        -0.0249838357637165,        -0.0830864264791299,        -0.0767534140097307,         0.0440112019554395,         0.0448231330336396,        -0.0658842953786467,        -0.0818858015628518,        -0.0189845452179899
  0.0513793617696819,        -0.0069551380222473,        -0.0213528513204722,        -0.0808975793658072,        -0.0768816753991171,         0.0408438644467971,         0.0446167810325639,        -0.0610805908395599,        -0.0777318264362628,        -0.0394846193691789
  0.0492086203853117,        -0.0017272797988630,        -0.0159956892497214,        -0.0799682077865577,        -0.0770591866268906,         0.0353458053911663,         0.0426204173398216,        -0.0544260123427933,        -0.0724397428851835,        -0.0433912091474841
  0.0487049849338551,         0.0038981984397969,        -0.0095552272248705,        -0.0817057464841813,        -0.0791836657747918,         0.0288774629961433,         0.0389938279688952,        -0.0454481727214407,        -0.0651428136741960,        -0.0474257060762845
  0.0503954275445863,         0.0079188070034770,        -0.0035960815458036,        -0.0856212838610165,        -0.0837906446072528,         0.0236460154675180,         0.0358268507247428,        -0.0344251395616790,        -0.0561032828123264,        -0.0515115301257437
  0.0538592810852304,         0.0091771432475006,         0.0002249926701262,        -0.0897931861089820,        -0.0896853141956808,         0.0213575037863202,         0.0352903805938886,        -0.0223313498695435,        -0.0461080207511897,        -0.0555718931721788
  0.0585862391141506,         0.0085415179891486,         0.0016507878839654,        -0.0925997954895240,        -0.0948383545838717,         0.0219700918406036,         0.0381119569658507,        -0.0115174469274711,        -0.0363472889861211,        -0.0590000037660491
  0.0641326748713956,         0.0077762870108357,         0.0017869578115297,        -0.0936969386919756,        -0.0981232067085087,         0.0235662195116382,         0.0428791215822031,        -0.0032945582395997,        -0.0281289015304888,        -0.0616023847103524
  0.0699290567829951,         0.0083096474707642,         0.0020415080053260,        -0.0937737716976033,        -0.0996335285059246,         0.0241042426261409,         0.0469889713654104,         0.0040691044679574,        -0.0207287828056724,        -0.0640226312263890
  0.0753096225122809,         0.0105295326478423,         0.0031828443010976,        -0.0944598317529730,        -0.1004606998163689,         0.0231570097084228,         0.0485853545366342,         0.0129319197171520,        -0.0120021510126704,        -0.0665898681818290
  0.0796840323037521,         0.0136555806612586,         0.0048938247911831,        -0.0971985551537630,        -0.1022361825163789,         0.0219583999503215,         0.0477324777639710,         0.0242703686410555,        -0.0005332663031937,        -0.0692182858746022
  0.0829023567092910,         0.0165578451349607,         0.0062381318314166,        -0.1017306344208615,        -0.1055262484809932,         0.0218618682203726,         0.0459605571572686,         0.0375845188439484,         0.0137481389619416,        -0.0718896927180339
  0.0852943268145306,         0.0185628194425778,         0.0065210619146410,        -0.1065426391535488,        -0.1094618937372213,         0.0231301770136255,         0.0447276228418899,         0.0506381959871210,         0.0285979716033839,        -0.0740241022278985
  0.0871172181516102,         0.0196216014627022,         0.0058259634171583,        -0.1100066852882289,        -0.1125587373896095,         0.0250526262326209,         0.0447539788290663,         0.0604497185146240,         0.0404180778279506,        -0.0748196681341761
  0.0884321971416338,         0.0197993588344520,         0.0044513211913439,        -0.1111219163741377,        -0.1133501966637701,         0.0263318887135423,         0.0458678644378181,         0.0659266265828947,         0.0479204587456021,        -0.0741307782837761
  0.0891669604825679,         0.0189373973913341,         0.0023139864718245,        -0.1100841674716392,        -0.1115286790742662,         0.0259675726799209,         0.0467991251830694,         0.0687247797593290,         0.0526797198867511,        -0.0715039710223532
  0.0890524392820612,         0.0168777513196427,        -0.0005872068873999,        -0.1079507475749307,        -0.1082092400709970,         0.0243122258877374,         0.0465395416051214,         0.0711553682663808,         0.0566966315637717,        -0.0670836429946652
  0.0878023857347055,         0.0137507192419723,        -0.0040873119332469,        -0.1058890224906862,        -0.1049058382704475,         0.0225798214823208,         0.0453869701148979,         0.0745782784406968,         0.0615561219654164,        -0.0629632073057060
  0.0851934644500028,         0.0101112679169629,        -0.0079554105801090,        -0.1047172824216536,        -0.1028272274397774,         0.0219936070666359,         0.0438972159966822,         0.0795562800924363,         0.0680730804879642,        -0.0607369482309436
  0.0814654045172664,         0.0066855979496553,        -0.0115873596699852,        -0.1046830451299507,        -0.1022787883384237,         0.0227009470798113,         0.0422951423684291,         0.0854130451810879,         0.0753896252036950,        -0.0599862972943833
  0.0774336975427053,         0.0038203078245251,        -0.0143438797766670,        -0.1054563794593267,        -0.1024705115990232,         0.0233631687869271,         0.0406360164758354,         0.0903389011846200,         0.0814708462942344,        -0.0592582767088386
  0.0737982990467966,         0.0013499114894218,        -0.0162629247175183,        -0.1063768748779156,        -0.1024838709803017,         0.0231738989515556,         0.0391357978942918,         0.0929951559321773,         0.0847319792062679,        -0.0573193232422966
  0.0709179451968418,        -0.0011218803140665,        -0.0179743609748601,        -0.1068522705867017,        -0.1020894529727014,         0.0226210705692603,         0.0383766791243869,         0.0933830795200187,         0.0847847586773433,        -0.0541232017118513
  0.0690930931664503,        -0.0039751146549353,        -0.0202072141053077,        -0.1063581190337461,        -0.1013367317033937,         0.0222241475258030,         0.0388952879461286,         0.0925271725363240,         0.0823297968449440,        -0.0504766586390976
  0.0684663929859252,        -0.0070614370727059,        -0.0231800652371758,        -0.1046784951810699,        -0.1002899241809108,         0.0225427061498219,         0.0410837867177418,         0.0917320290211777,         0.0792603970665314,        -0.0472996295781041
  0.0687468527868915,        -0.0098520443368950,        -0.0262157490349483,        -0.1025406591631679,        -0.0996915635537211,         0.0240149216765981,         0.0447477531869851,         0.0919641756514923,         0.0778939722812736,        -0.0459626943151712
  0.0696087711126848,        -0.0117291440746195,        -0.0282425401398292,        -0.1015096137436565,        -0.1005980638198677,         0.0258237796329110,         0.0484657851156399,         0.0940727820450464,         0.0791664771807091,        -0.0475807474374285
  0.0709124464016587,        -0.0117665941499148,        -0.0279925095949575,        -0.1029177151191763,        -0.1034288327993425,         0.0267339113455827,         0.0508338052467573,         0.0983504645387579,         0.0827342683074020,        -0.0517102858961706
  0.0723052125648372,        -0.0095941173974063,        -0.0246271636212119,        -0.1066010902440578,        -0.1079061591768383,         0.0263339671027463,         0.0515660343483714,         0.1040493467221972,         0.0879559606971640,        -0.0567099976119449
  0.0733136499748273,        -0.0056474682937368,        -0.0186369741040065,        -0.1109032518358501,        -0.1129783462856960,         0.0245161270429737,         0.0506183084591769,         0.1105299425962433,         0.0937477923488059,        -0.0609481837280637
  0.0738786236996999,        -0.0001938750167756,        -0.0109535606624886,        -0.1138946388848581,        -0.1168668631843170,         0.0209994170690867,         0.0480797383740912,         0.1171286222955562,         0.0990070411306408,        -0.0636159068031146
  0.0744338363678169,         0.0062482033808852,        -0.0026645941848920,        -0.1141044217501095,        -0.1181490878566233,         0.0156665727308918,         0.0445443993459031,         0.1226684432951761,         0.1032916876744719,        -0.0646925928216803
  0.0751916222582447,         0.0124220834040235,         0.0045657692187755,        -0.1107911842984241,        -0.1165751526633543,         0.0086605989009076,         0.0402617253032291,         0.1266714906947781,         0.1066585943610578,        -0.0645664990756058
  0.0761301206296889,         0.0176443512125073,         0.0101373760534236,        -0.1047682363419221,        -0.1126748231754110,         0.0003572573195773,         0.0346220704334984,         0.1293195541512216,         0.1094470097466313,        -0.0635529285479873
  0.0773477730332159,         0.0220475664289321,         0.0150311027610961,        -0.0976906587037888,        -0.1075073234988233,        -0.0082716034044601,         0.0272906075847752,         0.1307821846108150,         0.1121252609396767,        -0.0616281080370653
  0.0782293022617783,         0.0260097229512746,         0.0198712563470476,        -0.0903353363835855,        -0.1020883809797571,        -0.0159717107107010,         0.0187875140545203,         0.1314094794282700,         0.1150561641389470,        -0.0587851543367580
  0.0779587610291704,         0.0307788495088077,         0.0251382027839525,        -0.0833889610262071,        -0.0967616720788871,        -0.0223282092608015,         0.0094336332046286,         0.1313293641642177,         0.1182807146700858,        -0.0551654743587863
  0.0768653156334257,         0.0373242042604846,         0.0317467774371216,        -0.0775432013905901,        -0.0914397574724670,        -0.0282093036918831,        -0.0007939466372642,         0.1300130136529905,         0.1210717511404824,        -0.0504985889896094
  0.0754538830042334,         0.0449799418818933,         0.0392720807441936,        -0.0718848477729601,        -0.0854363652401890,        -0.0348976724202365,        -0.0115686101051813,         0.1265797132529982,         0.1219711848152022,        -0.0443412852022343
  0.0736663574943207,         0.0524419486577303,         0.0463145627648884,        -0.0650082386068117,        -0.0777212557288621,        -0.0428022979586332,        -0.0225645577181436,         0.1204214499164427,         0.1198577553571476,        -0.0367142017940542
  0.0717712266195868,         0.0584145426028213,         0.0519821223920733,        -0.0565994391240280,        -0.0680151898057610,        -0.0509692672683203,        -0.0333582661144335,         0.1117899239974540,         0.1146186471999143,        -0.0283119360307320
  0.0699192653360405,         0.0624375499256906,         0.0555251352265858,        -0.0465237345253731,        -0.0566614632580790,        -0.0580466173553208,        -0.0426628505133313,         0.1017366764059185,         0.1071202816226247,        -0.0203351229714427
  0.0676087481082064,         0.0654343433676518,         0.0572033114462685,        -0.0351098699749463,        -0.0444538527210070,        -0.0632235249167458,        -0.0494981484649311,         0.0915007406897592,         0.0988848538853239,        -0.0137367338196322
  0.0646284570375956,         0.0684608140248151,         0.0589068397184092,        -0.0242879139319057,        -0.0334561364613891,        -0.0661821815172425,        -0.0541371005537039,         0.0819001514453736,         0.0911283344065480,        -0.0088984975140622
  0.0611297622999026,         0.0724356294625063,         0.0624400835654743,        -0.0161936525739117,        -0.0255736639985019,        -0.0673351814736557,        -0.0572065943577682,         0.0731625299300240,         0.0840214661326364,        -0.0060425268958538
  0.0573353754304746,         0.0778718978232096,         0.0683500847967694,        -0.0118224239211191,        -0.0210426406359095,        -0.0676517176205565,        -0.0594567887032468,         0.0654543989430548,         0.0771195631494116,        -0.0053411140536052
  0.0534553422458589,         0.0835871622306681,         0.0756505449266364,        -0.0106990730545550,        -0.0195382181133226,        -0.0675588177194359,        -0.0614065196037322,         0.0589888430025063,         0.0702948388305958,        -0.0066226245469781
  0.0495169938112909,         0.0881450612458051,         0.0823910283952654,        -0.0104787259111216,        -0.0196313155870540,        -0.0669648164755715,        -0.0626239085119188,         0.0535310972005471,         0.0637803740964464,        -0.0095217410104366
  0.0460915739433176,         0.0918130774839161,         0.0873588146791990,        -0.0084790373394017,        -0.0186110846444893,        -0.0661166969911711,        -0.0626538993661386,         0.0490209744859980,         0.0578003017721755,        -0.0139396418142804
  0.0433444334451672,         0.0952204185424936,         0.0906659476338748,        -0.0036147887679726,        -0.0151096683634064,        -0.0654014820594102,        -0.0616150815979486,         0.0457942702843368,         0.0526809848780166,        -0.0198755583096858
  0.0407242685112343,         0.0983237138303042,         0.0931459197061545,         0.0030885000588999,        -0.0098904865482597,        -0.0651718207502378,        -0.0597434493535043,         0.0436771667782816,         0.0484564093272472,        -0.0269736505826940
  0.0380847599369302,         0.1009492337355393,         0.0957642652221987,         0.0088457266709914,        -0.0049593593125045,        -0.0657689369842455,        -0.0578959089206448,         0.0424618663979714,         0.0448827803190712,        -0.0345551475074123
  0.0354297799603455,         0.1025516589927723,         0.0985937768469195,         0.0115080869565855,        -0.0026191148236366,        -0.0665582999031305,        -0.0568110304181006,         0.0420633645255818,         0.0420440525017538,        -0.0420895933252321
  0.0327631683467418,         0.1020508758467747,         0.1007204118903077,         0.0115687200143215,        -0.0034464971482277,        -0.0662061369445430,        -0.0555914014669707,         0.0418538660073758,         0.0397772432986745,        -0.0491011130673010
  0.0300887275944597,         0.0987678635941878,         0.1013050352314472,         0.0110328867188902,        -0.0055796115178349,        -0.0639672987886820,        -0.0530922508133264,         0.0411889785078313,         0.0376918361683124,        -0.0550975898487124
  0.0274102182582172,         0.0932861069105946,         0.0999553220162426,         0.0118794223637523,        -0.0064299887807620,        -0.0601371206533250,        -0.0491986903258207,         0.0398649000729321,         0.0357888323648333,        -0.0601506138808413
  0.0247313543943276,         0.0868532483657928,         0.0964840466946151,         0.0153569961934373,        -0.0041337190903449,        -0.0566413092949002,        -0.0449064407383271,         0.0376891572458457,         0.0337862983922440,        -0.0643306271378880
  0.0220557991324755,         0.0807020880438929,         0.0912753813033787,         0.0211525335214942,         0.0016127734741078,        -0.0558406674003654,        -0.0426178678106887,         0.0349500934088347,         0.0312032854169031,        -0.0671527378320724
  0.0193871603782856,         0.0758471874922684,         0.0857854944861450,         0.0275897991071098,         0.0092208180843596,        -0.0577890181300839,        -0.0439918028235552,         0.0326352997646960,         0.0287678540458745,        -0.0685342705770219
  0.0167289866508547,         0.0720483932980807,         0.0810093154740539,         0.0327963821992266,         0.0163535370264731,        -0.0603367545165132,        -0.0480383597490422,         0.0313989804834084,         0.0276132696987161,        -0.0685976736270449
  0.0140847630590187,         0.0677593063687087,         0.0763234751841604,         0.0358463373386438,         0.0214035541485232,        -0.0612511455376545,        -0.0522832136618047,         0.0313700638420992,         0.0280045878080585,        -0.0671023077500636
  0.0114579074198280,         0.0621937202532449,         0.0709192177233846,         0.0373505199118589,         0.0242112778582033,        -0.0593595756319980,        -0.0543014902979458,         0.0315044936502082,         0.0295482925719778,        -0.0643011373188371
  0.0088517665227032,         0.0561211782166743,         0.0649103225880459,         0.0388898016856528,         0.0260864997038731,        -0.0552939743072755,        -0.0533356244945056,         0.0297150621167451,         0.0306988422371557,        -0.0605183662764241
  0.0062696125422949,         0.0508398317255593,         0.0590314002691567,         0.0419528902497383,         0.0290508723381274,        -0.0512411930506447,        -0.0510027010855471,         0.0254265384854932,         0.0297758667974064,        -0.0552572824935783
  0.0037146396028542,         0.0479477798486386,         0.0545697946142655,         0.0465376087756739,         0.0341055528783708,        -0.0491538028386809,        -0.0495026765382127,         0.0201722521772133,         0.0271179767638355,        -0.0478914303752827
  0.0011899604967768,         0.0484244676982233,         0.0529557018010923,         0.0509224595666601,         0.0400587497728402,        -0.0496495982445913,        -0.0501786871730181,         0.0160009403065899,         0.0246665784476165,        -0.0381922059801339
 -0.0013013964403676,         0.0518001756880076,         0.0544719662310568,         0.0534698320254856,         0.0448967587389761,        -0.0520391233196907,        -0.0533267078089862,         0.0146920631411451,         0.0245110384181413,        -0.0272106275047725
 -0.0037564902962119,         0.0568402388642757,         0.0582813040096524,         0.0537966095502630,         0.0475269307204527,        -0.0546906741553825,        -0.0578272654553396,         0.0167266164865149,         0.0278232329913258,        -0.0180379599825291
 -0.0061724703875580,         0.0620822307271125,         0.0630231930161168,         0.0528494213832526,         0.0481314496382523,        -0.0558066985478085,        -0.0615213742879022,         0.0206212219522462,         0.0336744197370951,        -0.0123055119560073
 -0.0085465789042511,         0.0663364771656799,         0.0673392732871584,         0.0525405572854775,         0.0480551126397989,        -0.0548995768015408,        -0.0627607356957507,         0.0242282827143556,         0.0396445910897736,        -0.0077317557455239
 -0.0108761533896283,         0.0693592931604597,         0.0706862827131371,         0.0543947270043287,         0.0490840905787871,        -0.0534638164647101,        -0.0619624344475012,         0.0261533085276435,         0.0436538582523190,        -0.0012042214431592
 -0.0131586290564385,         0.0715139223495159,         0.0732605592778322,         0.0583192826476053,         0.0519587934699143,        -0.0534292522171299,        -0.0610949623312901,         0.0261640962221004,         0.0447243950547982,         0.0086007213014058
 -0.0153915409373329,         0.0729857968824661,         0.0752417665585882,         0.0631401159695448,         0.0557670596130527,        -0.0555160159168247,        -0.0616474468646961,         0.0252500648313113,         0.0432084190099211,         0.0208768937498665
 -0.0175725258692559,         0.0736651375061532,         0.0766184585264201,         0.0673136284785312,         0.0589858656954588,        -0.0589222847319953,        -0.0638005857367587,         0.0250039394120067,         0.0408239919016900,         0.0331042113648917
 -0.0196993243113469,         0.0734038172681986,         0.0772913933563329,         0.0695941402505194,         0.0605638034133677,        -0.0615852760723630,        -0.0663108830894169,         0.0262116775942693,         0.0396828095866879,         0.0429346960143438
 -0.0217697819961841,         0.0722255979613337,         0.0772066968797408,         0.0699282564158839,         0.0603099693975415,        -0.0614702428831181,        -0.0668810298120395,         0.0280257226061509,         0.0405084458233060,         0.0496921456473192
 -0.0237818514144074,         0.0701182419757932,         0.0763964952847686,         0.0690063032971546,         0.0587278408607947,        -0.0582880130607187,        -0.0640690639958841,         0.0289753803571215,         0.0420380856725989,         0.0538017737197942
 -0.0257335931330025,         0.0670717735413417,         0.0747552744382827,         0.0675745694329377,         0.0566735549382533,        -0.0534152999133868,        -0.0585804873666902,         0.0282874331447655,         0.0426358851484373,         0.0560716444839962
 -0.0276231769477486,         0.0630138409094400,         0.0720727809990901,         0.0660743698528959,         0.0547806076167243,        -0.0487214245913616,        -0.0524677412908015,         0.0261983036321149,         0.0415349557897173,         0.0579984387890433
 -0.0294488828705511,         0.0576331721773888,         0.0679671268050631,         0.0644882983388665,         0.0530269248266238,        -0.0457708359093029,        -0.0478744780909713,         0.0241956094584732,         0.0389393491106112,         0.0614028575482774
 -0.0312091019526017,         0.0510945797276191,         0.0624039942281790,         0.0625129050588508,         0.0510930634733652,        -0.0449195769985320,        -0.0457597124806010,         0.0237904759793490,         0.0361502528067664,         0.0665182747376202
 -0.0329023369445093,         0.0442880051686501,         0.0562095179178315,         0.0599156280051819,         0.0487244889882848,        -0.0452506922260937,        -0.0451365714326070,         0.0251036907771086,         0.0346806540382581,         0.0717665496554287
 -0.0345272027947475,         0.0380721345820031,         0.0502493318138324,         0.0568250408612004,         0.0459417296144812,        -0.0456221704670216,        -0.0445019434772604,         0.0275821045230963,         0.0351560638358126,         0.0755797990492485
 -0.0360824269890876,         0.0328849843464602,         0.0449751879055929,         0.0536121230225004,         0.0430886867106829,        -0.0453347566644012,        -0.0433140903022483,         0.0303003141856499,         0.0371760386563056,         0.0770945855664061
 -0.0375668497274980,         0.0288996035439759,         0.0407001710073509,         0.0504250008607191,         0.0403412467559224,        -0.0443282340288559,        -0.0418132692124473,         0.0319524596520533,         0.0398584375416594,         0.0763459232019788
 -0.0389794239479823,         0.0260049766952340,         0.0373603197325180,         0.0471938702986794,         0.0373982485371475,        -0.0430091229335000,        -0.0407644739063341,         0.0324949688200707,         0.0427917759852993,         0.0748587117143088
 -0.0403192152027978,         0.0238117651960933,         0.0345157706411294,         0.0437673671621958,         0.0340436547038478,        -0.0420955741875837,        -0.0410134286513576,         0.0334384199110319,         0.0463132385044480,         0.0748200010355149
 -0.0415854013690140,         0.0220158210630157,         0.0319124546147566,         0.0402575131840410,         0.0305875423370672,        -0.0424697508216549,        -0.0429554283425371,         0.0356575961739048,         0.0507201275317162,         0.0777463505352674
 -0.0427772722157225,         0.0203618636065192,         0.0293368492099368,         0.0376922480155355,         0.0282664975525965,        -0.0447231388189152,        -0.0465864419215997,         0.0388245715417093,         0.0558035367451423,         0.0834371330339421
 -0.0438942288283545,         0.0186545631878547,         0.0265801499776472,         0.0369515438459250,         0.0285039907089126,        -0.0487257386785616,        -0.0517363099573036,         0.0420144993267173,         0.0605964062986065,         0.0900611100063481
 -0.0449357828845671,         0.0170491523558113,         0.0240497662060081,         0.0378289112414475,         0.0312357171697753,        -0.0536435908163819,        -0.0577246913907318,         0.0437072454318773,         0.0632933598644027,         0.0962710622797668
 -0.0459015557902400,         0.0158153971435386,         0.0220684484637604,         0.0396077445256950,         0.0351708520163088,        -0.0581961727164643,        -0.0630702122319691,         0.0426790805309828,         0.0630929671575213,         0.1020964770451078
 -0.0467912776776088,         0.0146461364988840,         0.0203387545650228,         0.0412109162183157,         0.0386611957987522,        -0.0607689783449780,        -0.0662970308608288,         0.0389253245774936,         0.0610202112551158,         0.1077851729361128
 -0.0476047862687918,         0.0130748634164551,         0.0187175648243089,         0.0416855066796938,         0.0403727255437381,        -0.0600716852765878,        -0.0667427997655636,         0.0333168343845694,         0.0579313512110520,         0.1131500340590401
 -0.0483420256080858,         0.0115309826082850,         0.0176607674325875,         0.0411236387629549,         0.0404891460283714,        -0.0562180350098194,        -0.0643746279177742,         0.0268612931218012,         0.0537695174933561,         0.1174295350857497
 -0.0490030446666490,         0.0102056780458500,         0.0174542311677391,         0.0401085531239905,         0.0401001385873371,        -0.0505257824819501,        -0.0600164920286917,         0.0205272591805718,         0.0485110894731042,         0.1197126038352585
 -0.0495879958232084,         0.0083195037560331,         0.0171837068780828,         0.0389625765856768,         0.0395511865637965,        -0.0444945345706778,        -0.0554734294148556,         0.0150329153893838,         0.0423645658930702,         0.1201271909739366
 -0.0500971332245913,         0.0055430589084845,         0.0158660893090986,         0.0382424535246761,         0.0391397364215219,        -0.0397690290608912,        -0.0521191786111050,         0.0103358347652061,         0.0353521069966979,         0.1194922956492998
 -0.0505308110299710,         0.0021564174098993,         0.0136400404502405,         0.0384575876352234,         0.0395744942161232,        -0.0369322067727461,        -0.0498568648885482,         0.0058366287953222,         0.0273885171879445,         0.1181504913544260
 -0.0508894815428123,        -0.0016742712408034,         0.0109732590307743,         0.0396528479056771,         0.0408884621490684,        -0.0344238456255616,        -0.0472570790350266,         0.0009050016362641,         0.0186916996002314,         0.1159272922397603
 -0.0511736932346841,        -0.0059101050726830,         0.0082368770830743,         0.0415674358825271,         0.0427010734398296,        -0.0307124853523912,        -0.0427355465228318,        -0.0048489763952236,         0.0095689349129231,         0.1123736011767865
